sample_id,source_file,source_index,excel_row,device,split,status,reason,noise_floor,beamforming_en,dfx_time,csi_time
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::5345,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,5343,5345,d0c1-bfe4-18f0,train,ok,,-94.75,0,5563187.864000022,5563190.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::5346,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,5344,5346,d0c1-bfe4-18f0,train,ok,,-95.5,0,5563415.910000026,5563418.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::5347,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,5345,5347,d0c1-bfe4-18f0,train,ok,,-95.25,0,5563640.981999993,5563641.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::5348,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,5346,5348,d0c1-bfe4-18f0,train,ok,,-95.0,0,5563734.976999998,5563739.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::5349,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,5347,5349,d0c1-bfe4-18f0,train,ok,,-94.5,0,5563943.063000023,5563944.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::5350,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,5348,5350,d0c1-bfe4-18f0,train,ok,,-95.5,0,5564035.16900003,5564035.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::5351,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,5349,5351,d0c1-bfe4-18f0,train,ok,,-95.0,0,5564137.175999999,5564138.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::5352,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,5350,5352,d0c1-bfe4-18f0,train,ok,,-95.0,0,5564242.17900002,5564242.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::5353,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,5351,5353,d0c1-bfe4-18f0,train,ok,,-94.75,0,5564343.999000013,5564345.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::5354,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,5352,5354,d0c1-bfe4-18f0,train,ok,,-95.0,0,5564453.031000018,5564457.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::5355,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,5353,5355,d0c1-bfe4-18f0,train,ok,,-95.0,0,5564558.714999974,5564558.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::5356,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,5354,5356,d0c1-bfe4-18f0,train,ok,,-95.25,0,5564657.883000016,5564657.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::5357,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,5355,5357,d0c1-bfe4-18f0,train,ok,,-94.25,0,5564765.089999974,5564766.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::5358,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,5356,5358,d0c1-bfe4-18f0,train,ok,,-94.75,0,5564867.566999972,5564868.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::5359,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,5357,5359,d0c1-bfe4-18f0,train,ok,,-95.0,0,5564969.907999992,5564971.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::5360,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,5358,5360,d0c1-bfe4-18f0,train,ok,,-94.75,0,5565074.856999993,5565076.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::5361,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,5359,5361,d0c1-bfe4-18f0,train,ok,,-95.25,0,5565275.424000025,5565276.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::5362,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,5360,5362,d0c1-bfe4-18f0,train,ok,,-94.5,0,5565382.95599997,5565386.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::5363,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,5361,5363,d0c1-bfe4-18f0,train,ok,,-95.25,0,5565588.35799998,5565589.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::5364,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,5362,5364,d0c1-bfe4-18f0,train,ok,,-95.5,0,5565694.208999991,5565694.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::5365,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,5363,5365,d0c1-bfe4-18f0,train,ok,,-95.25,0,5601562.061999977,5601562.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::5366,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,5364,5366,d0c1-bfe4-18f0,train,ok,,-94.0,0,5601883.508000016,5601882.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::5367,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,5365,5367,d0c1-bfe4-18f0,train,ok,,-94.0,0,5601979.7870000005,5601981.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::5368,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,5366,5368,d0c1-bfe4-18f0,train,ok,,-94.75,0,5602083.550000012,5602082.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::5369,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,5367,5369,d0c1-bfe4-18f0,train,ok,,-93.75,0,5602097.833000004,5602100.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::5370,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,5368,5370,d0c1-bfe4-18f0,train,ok,,-94.0,0,5602203.69599998,5602203.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::5371,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,5369,5371,d0c1-bfe4-18f0,train,ok,,-94.25,0,5602299.5,5602299.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::5372,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,5370,5372,d0c1-bfe4-18f0,train,ok,,-93.25,0,5602308.274999976,5602311.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::5373,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,5371,5373,d0c1-bfe4-18f0,train,ok,,-94.5,0,5603764.253000021,5603763.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::5374,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,5372,5374,d0c1-bfe4-18f0,train,ok,,-94.25,0,5603875.069999993,5603878.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::5375,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,5373,5375,d0c1-bfe4-18f0,train,ok,,-93.25,0,5603978.768999994,5603979.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::5376,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,5374,5376,d0c1-bfe4-18f0,train,ok,,-94.5,0,5604081.617999971,5604083.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::5377,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,5375,5377,d0c1-bfe4-18f0,train,ok,,-93.0,0,5604186.106999993,5604186.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::5378,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,5376,5378,d0c1-bfe4-18f0,train,ok,,-94.5,0,5604288.300999999,5604289.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::5379,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,5377,5379,d0c1-bfe4-18f0,train,ok,,-94.25,0,5604391.199999988,5604392.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::5380,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,5378,5380,d0c1-bfe4-18f0,train,ok,,-94.0,0,5604401.111999989,5604404.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::5381,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,5379,5381,d0c1-bfe4-18f0,train,ok,,-94.0,0,5604603.984000027,5604604.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::5382,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,5380,5382,d0c1-bfe4-18f0,train,ok,,-94.75,0,5604711.34799999,5604713.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::5383,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,5381,5383,d0c1-bfe4-18f0,train,ok,,-94.5,0,5604914.387000024,5604915.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::5384,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,5382,5384,d0c1-bfe4-18f0,train,ok,,-94.5,0,5605023.291000009,5605031.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::5385,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,5383,5385,d0c1-bfe4-18f0,train,ok,,-94.25,0,5605132.240999997,5605135.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::5386,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,5384,5386,d0c1-bfe4-18f0,train,ok,,-94.5,0,5605237.954999983,5605239.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::5387,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,5385,5387,d0c1-bfe4-18f0,train,ok,,-93.25,0,5605343.472000003,5605346.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::5388,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,5386,5388,d0c1-bfe4-18f0,train,ok,,-94.0,0,5605444.927999973,5605446.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::5389,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,5387,5389,d0c1-bfe4-18f0,train,ok,,-94.5,0,5605549.041000009,5605549.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::5390,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,5388,5390,d0c1-bfe4-18f0,train,ok,,-93.75,0,5605556.066999972,5605561.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::5391,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,5389,5391,d0c1-bfe4-18f0,train,ok,,-93.25,0,5605757.598999977,5605757.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::5392,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,5390,5392,d0c1-bfe4-18f0,train,ok,,-93.75,0,5605927.050000012,5605931.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::5393,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,5391,5393,d0c1-bfe4-18f0,train,ok,,-93.5,0,5605965.972000003,5605968.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::5394,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,5392,5394,d0c1-bfe4-18f0,train,ok,,-93.75,0,5606335.848999977,5606336.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::5395,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,5393,5395,d0c1-bfe4-18f0,train,ok,,-93.5,0,5606490.453999996,5606490.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::5396,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,5394,5396,d0c1-bfe4-18f0,train,ok,,-94.5,0,5606702.082000017,5606702.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::5397,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,5395,5397,d0c1-bfe4-18f0,train,ok,,-93.0,0,5606807.82099998,5606806.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::5398,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,5396,5398,d0c1-bfe4-18f0,train,ok,,-92.5,0,5606820.750999987,5606822.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::5399,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,5397,5399,d0c1-bfe4-18f0,train,ok,,-94.0,0,5607020.549000025,5607021.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::5400,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,5398,5400,d0c1-bfe4-18f0,train,ok,,-94.0,0,5607119.552999973,5607120.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::5401,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,5399,5401,d0c1-bfe4-18f0,train,ok,,-94.5,0,5607225.878000021,5607226.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::5402,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,5400,5402,d0c1-bfe4-18f0,train,ok,,-94.25,0,5607328.5,5607330.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::5403,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,5401,5403,d0c1-bfe4-18f0,train,ok,,-93.75,0,5607442.873000026,5607442.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::5404,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,5402,5404,d0c1-bfe4-18f0,train,ok,,-94.25,0,5608182.499000013,5608180.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::5405,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,5403,5405,d0c1-bfe4-18f0,train,ok,,-93.75,0,5731666.430000007,5731667.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::5406,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,5404,5406,d0c1-bfe4-18f0,train,ok,,-93.75,0,5731676.532000005,5731680.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::5407,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,5405,5407,d0c1-bfe4-18f0,train,ok,,-93.25,0,5731874.769999981,5731875.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::5408,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,5406,5408,d0c1-bfe4-18f0,train,ok,,-93.5,0,5731978.853999972,5731980.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::5409,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,5407,5409,d0c1-bfe4-18f0,train,ok,,-94.0,0,5732085.403999984,5732086.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::5410,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,5408,5410,d0c1-bfe4-18f0,train,ok,,-94.0,0,5732188.33099997,5732189.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::5411,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,5409,5411,d0c1-bfe4-18f0,train,ok,,-94.5,0,5732301.578000009,5732301.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::5412,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,5410,5412,d0c1-bfe4-18f0,train,ok,,-94.0,0,5732506.180999994,5732507.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::5413,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,5411,5413,d0c1-bfe4-18f0,train,ok,,-94.25,0,5732612.124000013,5732613.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::5414,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,5412,5414,d0c1-bfe4-18f0,train,ok,,-94.25,0,5732717.20599997,5732717.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::5415,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,5413,5415,d0c1-bfe4-18f0,train,ok,,-94.0,0,5732824.723999977,5732824.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::5416,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,5414,5416,d0c1-bfe4-18f0,train,ok,,-94.25,0,5732925.379000008,5732926.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::5417,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,5415,5417,d0c1-bfe4-18f0,train,ok,,-93.5,0,5733031.389999986,5733031.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::5418,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,5416,5418,d0c1-bfe4-18f0,train,ok,,-94.25,0,5733134.635999978,5733136.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::5419,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,5417,5419,d0c1-bfe4-18f0,train,ok,,-93.5,0,5733248.005999982,5733249.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::5420,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,5418,5420,d0c1-bfe4-18f0,train,ok,,-93.75,0,5733514.508000016,5733515.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::5421,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,5419,5421,d0c1-bfe4-18f0,train,ok,,-94.0,0,5733556.828000009,5733556.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::5422,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,5420,5422,d0c1-bfe4-18f0,train,ok,,-93.0,0,5733563.433000028,5733565.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::5423,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,5421,5423,d0c1-bfe4-18f0,train,ok,,-93.75,0,5733824.699999988,5733825.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::5424,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,5422,5424,d0c1-bfe4-18f0,train,ok,,-93.5,0,5733925.308000028,5733925.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::5425,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,5423,5425,d0c1-bfe4-18f0,train,ok,,-94.0,0,5734014.146000028,5734015.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::5426,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,5424,5426,d0c1-bfe4-18f0,train,ok,,-93.25,0,5734021.23299998,5734024.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::5427,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,5425,5427,d0c1-bfe4-18f0,train,ok,,-93.75,0,5734092.295000017,5734093.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::5428,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,5426,5428,d0c1-bfe4-18f0,train,ok,,-92.75,0,5734201.726000011,5734201.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::5429,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,5427,5429,d0c1-bfe4-18f0,train,ok,,-94.25,0,5734509.152999997,5734509.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::5430,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,5428,5430,d0c1-bfe4-18f0,train,ok,,-92.5,0,5734606.922999978,5734607.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::5431,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,5429,5431,d0c1-bfe4-18f0,train,ok,,-94.25,0,5734616.903999984,5734620.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::5432,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,5430,5432,d0c1-bfe4-18f0,train,ok,,-94.25,0,5734743.986999989,5734742.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::5433,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,5431,5433,d0c1-bfe4-18f0,train,ok,,-92.75,0,5734817.406000018,5734818.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::5434,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,5432,5434,d0c1-bfe4-18f0,train,ok,,-93.25,0,5734825.274999976,5734829.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::5435,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,5433,5435,d0c1-bfe4-18f0,train,ok,,-93.5,0,5735036.124000013,5735037.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::5436,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,5434,5436,d0c1-bfe4-18f0,train,ok,,-94.25,0,5735140.147000015,5735144.0
notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx::5437,notxbf_com_excels_f4/d0c1-bfe4-18f0/train/d0c1-bfe4-18f0_0.xlsx,5435,5437,d0c1-bfe4-18f0,train,ok,,-93.5,0,5735244.985000014,5735246.0
